# From MPC 75007
# From MPC 73461
P/2005 T3 (Read),e,6.2487,27.9613,9.1989,7.555619,0.0474569,0.17144768,167.2096,09/07.0/2015,2000,g  9.0,4.0
# From MPC 73461
P/2005 T4 (SWAN),e,160.0988,25.4454,41.3787,9.359094,0.0344234,0.93157816,124.5727,09/07.0/2015,2000,g 15.0,4.0
# From MPC 75706
P/2005 T5 (Broughton),e,21.3432,57.0018,304.7429,7.289738,0.0500768,0.55005550,180.5316,09/07.0/2015,2000,g 11.0,4.0
# From MPC 56954
P/2005 W3 (Kowalski),e,16.5687,210.7926,199.7924,6.338921,0.0617563,0.54306812,223.8428,09/07.0/2015,2000,g 12.0,4.0
# From MPC 75706
P/2005 XA54 (LONEOS-Hill),e,17.1469,143.7840,15.0764,6.051756,0.0662037,0.71104789,229.6243,09/07.0/2015,2000,g 14.0,4.0
# From MPC 75706
P/2005 Y2 (McNaught),e,19.1207,94.5678,194.5296,6.323390,0.0619839,0.46561552,243.6654,09/07.0/2015,2000,g  9.0,4.0
# From MPC 75707
P/2006 D1 (Hill),e,17.3694,359.9734,119.4355,5.566969,0.0750371,0.66003497,269.8769,09/07.0/2015,2000,g 16.0,4.0
# From MPC 75707
P/2006 F1 (Kowalski),e,21.2809,124.7556,185.9973,4.668360,0.0977142,0.11948338,270.1841,09/07.0/2015,2000,g  8.0,4.0
# From MPC 56954
P/2006 F4 (Spacewatch),e,12.3864,184.0428,30.9889,3.529948,0.1486112,0.33732966,148.1103,09/07.0/2015,2000,g 15.0,4.0
# From MPC 75707
P/2006 G1 (McNaught),e,17.8939,298.4594,308.2026,5.040850,0.0870860,0.44845759,315.2144,09/07.0/2015,2000,g 12.0,4.0
# From MPC 58118
P/2006 H1 (McNaught),e,12.8731,0.0819,310.1670,5.711643,0.0722042,0.58056332,247.5091,09/07.0/2015,2000,g 12.5,4.0
# From MPC 75707
P/2006 HR30 (Siding Spring),e,31.9203,309.5828,117.6480,7.805350,0.0451976,0.84268178,143.2545,09/07.0/2015,2000,g 11.0,4.0
# From MPC 73914
C/2006 K4 (NEAT),e,111.2224,116.6448,233.5745,1094,0.0000272,0.99708424,0.0000,11/25.9506/2007,2000,g  6.0,4.0
# From MPC 82313
C/2006 OF2 (Broughton),h,09/13.5887/2008,30.0686,318.3521,96.0429,1.002467,2.454173,2000,5.5,4.0
# From MPC 72849
C/2006 Q1 (McNaught),e,59.1359,199.3527,344.2938,1593,0.0000155,0.99827273,0.0000,07/04.5499/2008,2000,g  5.0,4.0
# From MPC 73461
P/2006 R1 (Siding Spring),e,160.0719,218.8348,249.4123,5.627824,0.0738233,0.70523471,243.2393,09/07.0/2015,2000,g 16.0,4.0
# From MPC 69905
P/2006 S1 (Christensen),e,12.0892,209.4809,132.5281,3.514101,0.1496176,0.61067553,135.2471,09/07.0/2015,2000,g 17.5,4.0
# From MPC 95207
C/2006 S3 (LONEOS),h,04/14.5974/2012,166.0246,38.3575,140.0052,1.001175,5.130299,2000,2.0,4.0
# From MPC 75707
P/2006 S4 (Christensen),e,39.5666,36.1290,305.8541,6.264767,0.0628560,0.50575584,213.4197,09/07.0/2015,2000,g 11.0,4.0
# From MPC 60465
C/2006 S5 (Hill),e,10.1517,281.3352,182.3489,98.36037,0.0010104,0.97320089,0.0000,12/09.9739/2007,2000,g  8.0,4.0
# From MPC 66204
C/2006 U6 (Spacewatch),e,84.7170,179.9855,276.5676,2917,0.0000063,0.99914375,0.0000,06/04.7150/2008,2000,g  8.0,4.0
# From MPC 62580
C/2006 V1 (Catalina),e,31.4713,335.6019,252.9276,152.2978,0.0005244,0.98260030,0.0000,11/24.9266/2007,2000,g  8.0,4.0
# From MPC 75707
P/2006 W1 (Gibbs),e,18.5288,152.7288,231.7416,5.799487,0.0705699,0.70562236,243.6187,09/07.0/2015,2000,g 12.0,4.0
# From MPC 82313
C/2006 W3 (Christensen),e,127.0890,113.6362,133.3850,28233,0.0000002,0.99988983,0.0000,07/07.4581/2009,2000,g  5.0,4.0
# From MPC 75707
P/2007 A2 (Christensen),e,26.5511,300.9892,186.8812,6.307388,0.0622200,0.55911477,195.9154,09/07.0/2015,2000,g 13.5,4.0
# From MPC 59319
P/2007 B1 (Christensen),e,12.3835,77.7533,46.8401,5.807159,0.0704301,0.58202370,221.5561,09/07.0/2015,2000,g 13.5,4.0
# From MPC 66700
C/2007 B2 (Skiff),e,27.5920,14.7006,206.0545,556.7727,0.0000750,0.99467922,0.0000,08/22.0513/2008,2000,g  6.0,4.0
# From MPC 75707
P/2007 C2 (Catalina),e,8.7063,275.8266,179.5594,7.022505,0.0529622,0.46367857,154.7468,09/07.0/2015,2000,g 10.0,4.0
# From MPC 84315
C/2007 D1 (LINEAR),e,41.4870,170.9531,340.1518,2375,0.0000085,0.99629598,0.0000,06/17.0567/2007,2000,g  3.5,4.0
# From MPC 66464
C/2007 G1 (LINEAR),e,88.3936,79.0225,223.8822,3738,0.0000043,0.99929166,0.0000,11/13.1492/2008,2000,g  5.5,4.0
# From MPC 82314
P/2007 K2 (Gibbs),e,7.6562,188.6542,347.4642,7.249896,0.0504901,0.68583418,151.9114,09/07.0/2015,2000,g 14.0,4.0
# From MPC 82314
C/2007 K3 (Siding Spring),e,16.3173,263.2561,23.3785,1454,0.0000178,0.99859527,0.0000,04/19.1889/2008,2000,g  9.5,4.0
# From MPC 87475
C/2007 M1 (McNaught),e,139.6709,326.9247,52.6322,1492,0.0000171,0.99499885,0.0000,08/09.6712/2008,2000,g  6.0,4.0
# From MPC 68392
C/2007 M2 (Catalina),e,81.1145,357.2241,220.6431,1163,0.0000249,0.99695418,0.0000,12/08.4781/2008,2000,g  8.0,4.0
# From MPC 73461
C/2007 N3 (Lulin),e,178.3760,338.2676,136.6074,1117,0.0000264,0.99890637,0.0000,01/07.3662/2009,2000,g  6.5,4.0
# From MPC 60925
P/2007 Q2 (Gilmore),e,10.2220,172.2654,163.2157,5.615038,0.0740756,0.66955475,218.2203,09/07.0/2015,2000,g 16.0,4.0
# From MPC 78183
C/2007 Q3 (Siding Spring),h,10/07.7460/2009,65.7381,149.2709,2.1800,1.000247,2.255201,2000,4.5,4.0
# From MPC 75514
P/2007 R1 (Larson),e,7.8688,181.6662,175.4062,6.051195,0.0662129,0.27645097,194.9164,09/07.0/2015,2000,g  8.0,4.0
# From MPC 75708
P/2007 R2 (Gibbs),e,1.4266,8.7430,353.7360,3.462001,0.1530077,0.57441148,91.4931,09/07.0/2015,2000,g 17.0,4.0
# From MPC 82314
P/2007 R3 (Gibbs),e,3.7934,30.0724,312.2257,4.299864,0.1105407,0.41376172,330.8745,09/07.0/2015,2000,g 13.5,4.0
# From MPC 75708
P/2007 R4 (Garradd),e,20.1980,87.3533,283.1589,5.874528,0.0692221,0.66913526,201.3485,09/07.0/2015,2000,g 14.5,4.0
# From MPC 73462
P/2007 S1 (Zhao),e,5.9734,141.5257,245.7307,3.798837,0.1331153,0.34339189,15.9847,09/07.0/2015,2000,g 13.0,4.0
# From MPC 82314
C/2007 S2 (Lemmon),e,16.8751,296.0544,210.5298,12.54855,0.0221725,0.55731757,56.4976,09/07.0/2015,2000,g  6.5,4.0
# From MPC 62270
C/2007 T1 (McNaught),e,117.4380,111.3636,233.6975,1868,0.0000122,0.99948012,0.0000,12/09.1404/2007,2000,g 10.5,4.0
# From MPC 61994
P/2007 T2 (Kowalski),e,9.9317,3.8641,358.5958,3.083336,0.1820425,0.77649729,168.0576,09/07.0/2015,2000,g 18.5,4.0
# From MPC 62879
P/2007 T4 (Gibbs),e,23.8671,37.1053,42.5171,5.240279,0.0821623,0.61850205,243.7193,09/07.0/2015,2000,g 13.0,4.0
# From MPC 65935
C/2007 T5 (Gibbs),e,45.6555,109.7565,34.4716,46.71383,0.0030870,0.91328655,8.2128,09/07.0/2015,2000,g  8.0,4.0
# From MPC 75708
P/2007 T6 (Catalina),e,22.1837,102.5285,335.8809,4.478210,0.1040034,0.50415070,305.1596,09/07.0/2015,2000,g 12.5,4.0
# From MPC 66921
C/2007 U1 (LINEAR),h,08/08.8252/2008,157.7676,50.3589,1.3917,1.001170,3.335994,2000,9.0,4.0
# From MPC 75708
P/2007 V1 (Larson),e,10.7603,7.9537,51.7440,4.971200,0.0889226,0.46254414,251.2395,09/07.0/2015,2000,g 12.0,4.0
# From MPC 75708
